"id","time","service","source","subservice","priority","category","sentiment_analysis","summary","original","keywords","created_at","updated_at"
"3a0038b7-07fe-43a8-93e0-5221902fe2a8","2024-06-04 06:33:00","tren","mail","ventilación","2","facilities-cleanliness","-1","ventilación excesivamente ruidosa en el tren","Quiero detallar un problema que tuve recientemente en el tren: ventilación excesivamente ruidosa. Fue un inconveniente serio porque no recibí información clara en ningún momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Dimas Ceferino Alcántara Sanchez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""ruido"", ""ventilaci\u00f3n"", ""comunicaci\u00f3n"", ""traslado""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"4ada73f7-4301-4bbb-9941-fb21d46389be","2023-09-22 16:28:00","tren","mail","información y comunicación","2","delays-cancellations","-1","retraso en el tren debido a avería en la vía sin información clara","Me dirijo a ustedes para describir un incidente ocurrido en el tren: un retraso causado por una avería en la vía. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Filomena Carreras Talavera Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""avent\u00eda"", ""informaci\u00f3n"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"c9c8583f-f4dc-480b-a30e-f61f72489cf6","2024-03-28 21:42:00","tren","mail","aire acondicionado","2","facilities-cleanliness","-1","aire acondicionado solo en algunos vagones, afectó organización y generó frustración","En mi último trayecto ocurrió algo que considero importante comunicar: aire acondicionado funcionando solo en algunos vagones. La situación fue especialmente problemática porque afectó toda mi organización. Tuve que reorganizar citas y generar cambios de última hora. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Sofía Rosenda Cid Carranza Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""aire acondicionado"", ""vagones"", ""organizaci\u00f3n"", ""frustraci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9d10811e-8094-45e5-8279-8559bcd4a472","2025-07-14 14:08:00","metro","mail","información-comunicación","5","information-communication","1","sugerencia para mejorar los anuncios en el metro","En mi último trayecto ocurrió algo que considero importante comunicar: una sugerencia para mejorar los anuncios. La situación fue especialmente problemática porque afectó toda mi organización. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Jacobo Carrillo Ferreras Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""anuncios"", ""comunicaci\u00f3n"", ""transparencia""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"5bad4428-e03e-4570-8a9c-1f9109e67b61","2024-04-14 14:20:00","metro","mail","taquilla","4","lost-items-security","-1","perdida de cochecito infantil en el metro","Me gustaría relatarles una situación que me afectó bastante: haber perdido un cochecito infantil. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Pascual Garay Catalá Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""perdida"", ""cochecito"", ""infantil"", ""metro"", ""taquilla""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"5f5543bb-40aa-4ca3-ab0f-56b1b9eecad4","2023-03-17 08:01:00","metro","mail","accessibility","2","accessibility","-1","falta de ayuda para personas con movilidad reducida y comunicación ineficiente","Me pongo en contacto porque he vivido una situación complicada: falta de ayuda para personas con movilidad reducida. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Marta Pozo Valentín Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""falta de ayuda"", ""movilidad reducida"", ""comunicaci\u00f3n ineficiente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"6d3de3a2-d52e-46c3-96a0-a4c615ff4b1b","2023-05-09 09:38:00","metro","mail","taquilla","2","tickets-fares","-1","problemas al comprar billete online, pérdida de conexión con otro transporte","Me gustaría relatarles una situación que me afectó bastante: problemas al comprar el billete online. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Eusebia Elisabet Elorza Perelló Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""problemas"", ""comprar"", ""billete"", ""online"", ""perdida"", ""conexi\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"24c6dc4a-6492-445a-a039-936328c7d89c","2024-09-17 14:42:00","tren","mail","taquilla","2","tickets-fares","-1","problemas con billete para perro: falta de información clara","Quiero detallar un problema que tuve recientemente en el tren: problemas con billete para perro. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Begoña Torrents Salvador Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""billete para perro"", ""falta de informaci\u00f3n"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"6e952df3-1e60-45d3-b369-f9ea1847ae8c","2023-04-27 06:03:00","metro","mail","limpieza","3","facilities-cleanliness","-1","papeleras sin vaciar generaron estrés y retraso","En mi último trayecto ocurrió algo que considero importante comunicar: papeleras sin vaciar. Esto generó bastante estrés ya que tenía compromisos importantes después. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Sonia Martin Pastor Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""papeleras"", ""limpieza"", ""estr\u00e9s"", ""retraso""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"e97a92ab-f2a7-46b0-9b3a-6be81774424a","2025-02-02 16:33:00","metro","mail","conductor","3","staff-passenger-behavior","-1","reserva en zona silenciosa no respetada, reorganización de citas","He experimentado un inconveniente durante mi viaje que deseo compartir: una reserva en zona silenciosa que no se respetó. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Tuve que reorganizar citas y generar cambios de última hora. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Anunciación Mármol Rosado Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""reserva"", ""zona silenciosa"", ""conductor"", ""puntualidad"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"f96ec0ed-c8c8-47a6-9ef8-6ee06d39dd93","2023-06-12 07:20:00","metro","mail","conductor","2","delays-cancellations","-1","retraso debido a falta de personal, frustrante y sin comunicación","Tuve un problema durante el viaje y considero necesario notificarlo: un retraso debido a falta de personal. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Teófilo Bayo Escamilla Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""falta de personal"", ""frustrante"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"120b8087-a1fd-4f96-9ad6-e86d1f30cb9a","2024-02-27 17:54:00","metro","mail","facilidades-cleanliness","2","facilities-cleanliness","-1","aire acondicionado demasiado frío causó retraso","Tuve un problema durante el viaje y considero necesario notificarlo: aire acondicionado demasiado frío. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Dora Cisneros Sebastián Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""aire acondicionado"", ""fr\u00edo"", ""retraso""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"72cb61a6-f7bb-4205-be9f-bd981dfc9b0b","2025-11-07 10:30:00","metro","mail","conductor","2","delays-cancellations","-1","retraso debido a falta de personal afectó toda la organización","En mi último trayecto ocurrió algo que considero importante comunicar: un retraso debido a falta de personal. La situación fue especialmente problemática porque afectó toda mi organización. Como consecuencia, perdí mi conexión con otro transporte. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Artemio Paz Pavón Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""falta de personal"", ""organizaci\u00f3n"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"baa27045-e33b-4741-8128-33382af7c6b0","2025-02-27 13:44:00","metro","mail","facilidades-cleanliness","3","facilities-cleanliness","-1","espacio para bicicletas ocupado, afectó mi viaje","He experimentado un inconveniente durante mi viaje que deseo compartir: un espacio para bicicletas ya ocupado. La situación fue especialmente problemática porque afectó toda mi organización. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Rufina Reyes-Anglada Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""bicicletas"", ""espacio"", ""ocupado"", ""viaje"", ""frustrante""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"31b9c574-5965-4ce1-a57f-704e9be5b270","2025-08-03 21:32:00","tren","mail","limpieza","2","facilities-cleanliness","-1","aire acondicionado no funcionando en algunos vagones","Quisiera explicar lo que ocurrió durante mi último viaje: aire acondicionado funcionando solo en algunos vagones. Esto generó bastante estrés ya que tenía compromisos importantes después. Tuve que reorganizar citas y generar cambios de última hora. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Prudencio Julián Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""aire acondicionado"", ""vagones"", ""limpieza""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"3235558c-ea8c-49cf-bd82-727c2c3d8329","2025-03-15 11:49:00","metro","mail","información-comunicación","3","information-communication","-1","normas de transporte de bicicletas poco claras causaron frustración","Me gustaría relatarles una situación que me afectó bastante: normas de transporte de bicicletas poco claras. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Tuve que reorganizar citas y generar cambios de última hora. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Efraín Mancebo Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""bicicletas"", ""transporte"", ""claras"", ""puntualidad"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"d64109d6-8d17-49f8-a5f7-2336ddd01e9e","2023-09-19 14:02:00","metro","mail","información-comunicación","3","tickets-fares","-1","confusión sobre zonas tarifarias y pérdida de conexión con otro transporte","He experimentado un inconveniente durante mi viaje que deseo compartir: confusión sobre zonas tarifarias. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Pastora Coca Tur Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""zonas tarifarias"", ""confusi\u00f3n"", ""perdida de conexi\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"380f99e8-e55b-4fd5-be6d-61e418808e96","2023-10-24 08:14:00","metro","mail","conductor","2","delays-cancellations","-1","retraso debido al embarque lento por exceso de pasajeros","Tuve un problema durante el viaje y considero necesario notificarlo: un retraso debido al embarque lento por exceso de pasajeros. El problema se agravó porque no había alternativas evidentes en ese momento. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Telmo Manso Niño Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""embarque lento"", ""exceso de pasajeros"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"714ec00b-ba22-4681-84f5-9be22df9091c","2023-02-04 09:58:00","metro","mail","taquilla","3","lost-items-security","-1","recibió información poco clara del servicio de objetos perdidos","Me pongo en contacto porque he vivido una situación complicada: haber recibido información poco clara del servicio de objetos perdidos. Fue un inconveniente serio porque no recibí información clara en ningún momento. Esto provocó gastos adicionales que no debería haber tenido. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Gastón Nuñez-Barceló Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""informaci\u00f3n"", ""poco clara"", ""servicio de objetos perdidos""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"30dc44e0-cef1-4af6-b2cf-907c5c6a44f6","2024-07-05 08:34:00","metro","mail","información-comunicación","2","accessibility","-1","propuesta para mejorar la accesibilidad y comunicación en el metro","Quisiera explicar lo que ocurrió durante mi último viaje: una propuesta para mejorar la accesibilidad. El problema se agravó porque no había alternativas evidentes en ese momento. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Fernando Novoa Poza Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""accesibilidad"", ""comunicaci\u00f3n"", ""transparencia""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"a0868fc8-5242-4431-9eed-e0edfda54517","2023-05-28 16:00:00","tren","mail","conductores","2","delays-cancellations","-1","retraso en el tren debido a espera de conexiones","Quiero detallar un problema que tuve recientemente en el tren: un retraso porque el tren estuvo esperando conexiones. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Beatriz Casas Barreda Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""espera de conexiones"", ""comunicaci\u00f3n transparente""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"982b5974-6301-4316-95c3-d8b932a8747e","2025-04-08 06:27:00","metro","mail","taquilla","3","tickets-fares","-1","confusión sobre zonas tarifarias afectó mi viaje","Tuve un problema durante el viaje y considero necesario notificarlo: confusión sobre zonas tarifarias. La situación fue especialmente problemática porque afectó toda mi organización. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Marc del Alfonso Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""zonas tarifarias"", ""confusi\u00f3n"", ""viaje"", ""frustrante""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9a32fbc9-0b97-44ef-8bf0-dd20dd8eb674","2024-08-03 11:14:00","metro","mail","información-comunicación","2","information-communication","-1","falta de anuncios en la estación provocó gastos adicionales","Me gustaría relatarles una situación que me afectó bastante: falta de anuncios en la estación. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Leopoldo Agustí Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""falta de anuncios"", ""estaci\u00f3n"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"46e9017a-c1bc-48a9-bd5e-26cebf77d19f","2024-10-08 17:58:00","metro","mail","taquilla","3","tickets-fares","-1","problemas con billete para perro y falta de alternativas","Me pongo en contacto porque he vivido una situación complicada: problemas con billete para perro. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Desiderio del Sales Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""billete para perro"", ""problemas con billete"", ""falta de alternativas""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9f4fd631-de78-4bff-b80c-6f614a452ade","2024-07-22 18:54:00","metro","mail","facilidades-cleanliness","2","facilities-cleanliness","-1","aire acondicionado roto y calor excesivo en el metro","En mi último trayecto ocurrió algo que considero importante comunicar: aire acondicionado roto y demasiado calor. Esto generó bastante estrés ya que tenía compromisos importantes después. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Leyre Coronado Meléndez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""aire acondicionado"", ""calor"", ""estr\u00e9s"", ""traslado"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"64e0f09d-1d30-400e-9363-02830fc6ea8e","2023-03-07 13:53:00","metro","mail","taquilla","3","tickets-fares","-1","asiento reservado ocupado por otra persona, generó estrés y pérdida de conexión","Me gustaría relatarles una situación que me afectó bastante: un asiento reservado ocupado por otra persona. Esto generó bastante estrés ya que tenía compromisos importantes después. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Gabino Nicodemo Tormo Oliva Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""asiento reservado"", ""estr\u00e9s"", ""p\u00e9rdida de conexi\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"8efc6bc5-7cbf-4e37-ba45-d394a89f05eb","2024-03-18 21:53:00","metro","mail","información","2","information-communication","-1","problema durante viaje escolar, retraso y frustración","Tuve un problema durante el viaje y considero necesario notificarlo: dudas sobre viajes escolares. El problema se agravó porque no había alternativas evidentes en ese momento. A causa de ello, llegué mucho más tarde de lo previsto. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Ani Ocaña Fabregat Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""viajes escolares"", ""retraso"", ""frustraci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"77a68e7f-ee23-49ac-8dca-85a31c39252f","2025-10-12 11:03:00","tren","mail","ventilación","2","facilities-cleanliness","-1","ventilación excesivamente ruidosa en el tren","Quiero detallar un problema que tuve recientemente en el tren: ventilación excesivamente ruidosa. La situación fue especialmente problemática porque afectó toda mi organización. Tuve que reorganizar citas y generar cambios de última hora. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Eduardo Rodriguez Aguilera Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""ruido"", ""ventilaci\u00f3n"", ""frustrante""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"88eb7f73-82fa-4247-b670-315431c14007","2023-02-13 10:11:00","metro","mail","información-comunicación","5","information-communication","-1","sugerencia para mejorar la información sobre retrasos en el metro","Me pongo en contacto porque he vivido una situación complicada: una sugerencia para mejorar la información sobre retrasos. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Terminé buscando soluciones por mi cuenta, lo cual fue muy difícil. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Domitila Fernandez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retrasos"", ""informaci\u00f3n"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"cb8d5f68-0402-4070-8df6-729a52097cf8","2024-08-04 18:22:00","tren","mail","app","2","tickets-fares","-1","problemas al pagar mediante la app en el tren","Quiero detallar un problema que tuve recientemente en el tren: problemas al pagar mediante la app. La situación fue especialmente problemática porque afectó toda mi organización. A causa de ello, llegué mucho más tarde de lo previsto. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Trinidad de Carro Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""problemas"", ""pago"", ""app"", ""tren"", ""retraso""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"9a1598ad-3e61-41ee-a7c0-2c02a2562052","2024-08-11 17:09:00","metro","mail","accesibilidad","3","accessibility","-1","guías táctiles dañadas sin alternativas","Me gustaría relatarles una situación que me afectó bastante: las guías táctiles estaban dañadas. El problema se agravó porque no había alternativas evidentes en ese momento. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, Nacio Galvez Sabater Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""gu\u00edas t\u00e1ctiles"", ""da\u00f1adas"", ""accesibilidad""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"6f024b34-ebd4-47b7-af4f-1d198e95329e","2023-05-22 19:28:00","metro","mail","facilidades-cleanliness","2","facilities-cleanliness","-1","aire acondicionado demasiado frío en el metro","En mi último trayecto ocurrió algo que considero importante comunicar: aire acondicionado demasiado frío. El problema se agravó porque no había alternativas evidentes en ese momento. Esto provocó gastos adicionales que no debería haber tenido. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Ale Martorell Velázquez Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""aire acondicionado"", ""fr\u00edo"", ""metro"", ""facilidades"", ""limpieza""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"7d31189c-c0fe-4118-b45a-f6cb4a18081b","2024-04-08 17:38:00","tren","mail","limpieza","2","facilities-cleanliness","-1","aire acondicionado roto y calor en el tren","Me dirijo a ustedes para describir un incidente ocurrido en el tren: aire acondicionado roto y demasiado calor. Fue un inconveniente serio porque no recibí información clara en ningún momento. Como consecuencia, perdí mi conexión con otro transporte. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Dominga Pareja Ortuño Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""aire acondicionado"", ""calor"", ""incoveniente"", ""falta de informaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"39eec02b-3624-46a4-9dd7-23fcb2058647","2023-03-09 20:30:00","metro","mail","limpieza","3","facilities-cleanliness","-1","espacio para bicicletas ocupado sin alternativas","En mi último trayecto ocurrió algo que considero importante comunicar: un espacio para bicicletas ya ocupado. El problema se agravó porque no había alternativas evidentes en ese momento. Esto provocó gastos adicionales que no debería haber tenido. Espero sinceramente que puedan evitar que algo así vuelva a suceder. Un saludo cordial, Benito Jover Ribes Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""bicicletas"", ""espacio"", ""ocupado"", ""alternativas""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"202b87fb-49d7-40b1-97d4-b30119a86993","2023-04-20 18:10:00","tren","mail","comunicación","2","delays-cancellations","-1","demora en el tren debido a parada no planificada","Quiero detallar un problema que tuve recientemente en el tren: una parada no planificada que generó demora. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Esto provocó gastos adicionales que no debería haber tenido. Me gustaría que en el futuro haya más claridad y rapidez en la comunicación. Un saludo cordial, María Romeu Valencia Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""demora"", ""parada no planificada"", ""comunicaci\u00f3n""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"44533ef5-b27f-4aaa-a857-873bd2021442","2023-10-23 09:27:00","metro","mail","información-comunicación","2","delays-cancellations","-1","retraso de más de 15 minutos sin anuncios","En mi último trayecto ocurrió algo que considero importante comunicar: un retraso de más de 15 minutos sin ningún anuncio. Lo más complicado fue que dependía de la puntualidad para llegar a tiempo. Tuve que reorganizar citas y generar cambios de última hora. Sería de gran ayuda que se implementaran mejoras para prevenir estos problemas. Un saludo cordial, Eliseo Morante Mora Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""retraso"", ""anuncios"", ""comunicaci\u00f3n"", ""traslado""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"07a27d61-b1ed-421a-8446-6eb80932f062","2025-01-03 17:38:00","metro","mail","taquilla","2","delays-cancellations","-1","solicitud de compensación rechazada, pérdida de conexión y frustración","Me pongo en contacto porque he vivido una situación complicada: una solicitud de compensación rechazada. Esto generó bastante estrés ya que tenía compromisos importantes después. Como consecuencia, perdí mi conexión con otro transporte. Me gustaría que se reforzara la atención en situaciones imprevistas. Un saludo cordial, Nazaret Montoya Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""compensaci\u00f3n"", ""rechazada"", ""frustraci\u00f3n"", ""comunicaci\u00f3n"", ""apoyo""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
"cebeb086-861c-4a8c-994f-82a2352b6670","2023-03-01 08:02:00","tren","mail","conductor","2","information-communication","-1","confusión sobre normativa de bozal generó estrés y retraso","Quiero detallar un problema que tuve recientemente en el tren: confusión sobre la normativa de bozal. Esto generó bastante estrés ya que tenía compromisos importantes después. A causa de ello, llegué mucho más tarde de lo previsto. Confío en que se revisen los procesos para que los pasajeros estén mejor acompañados. Un saludo cordial, Rocío del Almeida Además, deseo añadir que toda la experiencia resultó bastante frustrante y deja claro lo importante que es contar con una comunicación transparente y un apoyo constante para los pasajeros.","[""normativa de bozal"", ""confusi\u00f3n"", ""estr\u00e9s"", ""retraso""]","2025-11-23 03:04:59+00","2025-11-23 03:04:59+00"
